date,Close,Return,Quarter
29/11/2011,4102.100098,0.011,Q4
30/11/2011,4119.799805,0.004,Q4
1/12/2011,4228.600098,0.026,Q4
2/12/2011,4288,0.014,Q4
5/12/2011,4321.299805,0.008,Q4
6/12/2011,4262,-0.014,Q4
7/12/2011,4292.5,0.007,Q4
8/12/2011,4280.700195,-0.003,Q4
9/12/2011,4203,-0.018,Q4
12/12/2011,4252.799805,0.012,Q4
13/12/2011,4193.399902,-0.014,Q4
14/12/2011,4190.5,-0.001,Q4
15/12/2011,4139.799805,-0.012,Q4
16/12/2011,4159.200195,0.005,Q4
19/12/2011,4060.399902,-0.024,Q4
20/12/2011,4053.100098,-0.002,Q4
21/12/2011,4139.5,0.021,Q4
22/12/2011,4090.800049,-0.012,Q4
23/12/2011,4140.399902,0.012,Q4
28/12/2011,4088.800049,-0.012,Q4
29/12/2011,4071.100098,-0.004,Q4
30/12/2011,4056.600098,-0.004,Q4
3/1/2012,4101.200195,0.011,Q1
4/1/2012,4187.799805,0.021,Q1
5/1/2012,4142.700195,-0.011,Q1
6/1/2012,4108.5,-0.008,Q1
9/1/2012,4105.399902,-0.001,Q1
10/1/2012,4152.200195,0.011,Q1
11/1/2012,4187.5,0.009,Q1
12/1/2012,4181,-0.002,Q1
13/1/2012,4195.899902,0.004,Q1
17/1/2012,4215.600098,0.005,Q1
18/1/2012,4217.899902,0.001,Q1
19/1/2012,4214.799805,-0.001,Q1
20/1/2012,4239.600098,0.006,Q1
23/1/2012,4225.100098,-0.003,Q1
24/1/2012,4224.200195,0,Q1
25/1/2012,4271.299805,0.011,Q1
27/1/2012,4288.399902,0.004,Q1
30/1/2012,4272.700195,-0.004,Q1
31/1/2012,4262.700195,-0.002,Q1
1/2/2012,4225.700195,-0.009,Q1
2/2/2012,4267.799805,0.01,Q1
3/2/2012,4251.200195,-0.004,Q1
6/2/2012,4296,0.011,Q1
7/2/2012,4274.200195,-0.005,Q1
8/2/2012,4290.700195,0.004,Q1
9/2/2012,4282.899902,-0.002,Q1
10/2/2012,4245.299805,-0.009,Q1
13/2/2012,4285.100098,0.009,Q1
14/2/2012,4242.799805,-0.01,Q1
15/2/2012,4253.399902,0.002,Q1
16/2/2012,4181.899902,-0.017,Q1
17/2/2012,4195.899902,0.003,Q1
20/2/2012,4256.100098,0.014,Q1
21/2/2012,4291.200195,0.008,Q1
22/2/2012,4293.100098,0,Q1
23/2/2012,4286.200195,-0.002,Q1
24/2/2012,4306.799805,0.005,Q1
27/2/2012,4267.399902,-0.009,Q1
28/2/2012,4262.700195,-0.001,Q1
29/2/2012,4298.5,0.008,Q1
1/3/2012,4255.5,-0.01,Q1
2/3/2012,4273.100098,0.004,Q1
5/3/2012,4263,-0.002,Q1
6/3/2012,4204.700195,-0.014,Q1
7/3/2012,4143.700195,-0.015,Q1
8/3/2012,4171,0.007,Q1
9/3/2012,4212,0.01,Q1
12/3/2012,4196.700195,-0.004,Q1
13/3/2012,4247.600098,0.012,Q1
14/3/2012,4287.200195,0.009,Q1
15/3/2012,4277.799805,-0.002,Q1
16/3/2012,4276.200195,0,Q1
19/3/2012,4290.799805,0.003,Q1
20/3/2012,4275,-0.004,Q1
21/3/2012,4254.299805,-0.005,Q1
22/3/2012,4273.700195,0.005,Q1
23/3/2012,4270.399902,-0.001,Q1
26/3/2012,4262.799805,-0.002,Q1
27/3/2012,4301.299805,0.009,Q1
28/3/2012,4343.5,0.01,Q1
29/3/2012,4337.899902,-0.001,Q1
30/3/2012,4335.200195,-0.001,Q1
2/4/2012,4329.299805,-0.001,Q2
3/4/2012,4337,0.002,Q2
4/4/2012,4333.899902,-0.001,Q2
5/4/2012,4319.799805,-0.003,Q2
10/4/2012,4292.299805,-0.006,Q2
12/4/2012,4280.600098,-0.003,Q2
13/4/2012,4323.299805,0.01,Q2
16/4/2012,4302.299805,-0.005,Q2
17/4/2012,4288.799805,-0.003,Q2
18/4/2012,4348.700195,0.014,Q2
19/4/2012,4362.700195,0.003,Q2
20/4/2012,4366.5,0.001,Q2
23/4/2012,4352.399902,-0.003,Q2
24/4/2012,4360.399902,0.002,Q2
26/4/2012,4375.200195,0.003,Q2
27/4/2012,4362.100098,-0.003,Q2
30/4/2012,4396.600098,0.008,Q2
1/5/2012,4429.5,0.007,Q2
2/5/2012,4435.899902,0.001,Q2
3/5/2012,4429,-0.002,Q2
4/5/2012,4396,-0.007,Q2
7/5/2012,4301.299805,-0.022,Q2
8/5/2012,4314.399902,0.003,Q2
9/5/2012,4275.100098,-0.009,Q2
10/5/2012,4295.600098,0.005,Q2
11/5/2012,4285.100098,-0.002,Q2
14/5/2012,4297,0.003,Q2
15/5/2012,4266.299805,-0.007,Q2
16/5/2012,4165.5,-0.024,Q2
17/5/2012,4157.399902,-0.002,Q2
18/5/2012,4046.5,-0.027,Q2
21/5/2012,4073.600098,0.007,Q2
22/5/2012,4121,0.012,Q2
23/5/2012,4067,-0.013,Q2
24/5/2012,4055.800049,-0.003,Q2
25/5/2012,4029.199951,-0.007,Q2
28/5/2012,4068,0.01,Q2
29/5/2012,4114.399902,0.011,Q2
30/5/2012,4094.199951,-0.005,Q2
31/5/2012,4076.300049,-0.004,Q2
1/6/2012,4063.899902,-0.003,Q2
4/6/2012,3985,-0.019,Q2
5/6/2012,4043.699951,0.015,Q2
6/6/2012,4055.300049,0.003,Q2
7/6/2012,4108.600098,0.013,Q2
8/6/2012,4063.699951,-0.011,Q2
12/6/2012,4072.899902,0.002,Q2
13/6/2012,4063.800049,-0.002,Q2
14/6/2012,4042.199951,-0.005,Q2
15/6/2012,4057.300049,0.004,Q2
18/6/2012,4136.899902,0.02,Q2
19/6/2012,4123.299805,-0.003,Q2
20/6/2012,4132.399902,0.002,Q2
21/6/2012,4087.600098,-0.011,Q2
22/6/2012,4048.199951,-0.01,Q2
25/6/2012,4027.800049,-0.005,Q2
26/6/2012,4013.300049,-0.004,Q2
27/6/2012,4043.199951,0.007,Q2
28/6/2012,4044.800049,0,Q2
29/6/2012,4094.600098,0.012,Q2
2/7/2012,4133,0.009,Q3
3/7/2012,4127.200195,-0.001,Q3
4/7/2012,4172.200195,0.011,Q3
5/7/2012,4169.200195,-0.001,Q3
6/7/2012,4157.799805,-0.003,Q3
9/7/2012,4118.299805,-0.01,Q3
10/7/2012,4098,-0.005,Q3
11/7/2012,4096.5,0,Q3
12/7/2012,4068,-0.007,Q3
13/7/2012,4082.199951,0.003,Q3
16/7/2012,4105.100098,0.006,Q3
17/7/2012,4140.799805,0.009,Q3
18/7/2012,4123.600098,-0.004,Q3
19/7/2012,4206.700195,0.02,Q3
20/7/2012,4199.100098,-0.002,Q3
23/7/2012,4128.899902,-0.017,Q3
24/7/2012,4133.200195,0.001,Q3
25/7/2012,4123.899902,-0.002,Q3
26/7/2012,4147.700195,0.006,Q3
27/7/2012,4209.799805,0.015,Q3
30/7/2012,4245.700195,0.009,Q3
31/7/2012,4269.200195,0.006,Q3
1/8/2012,4262.799805,-0.001,Q3
2/8/2012,4269.5,0.002,Q3
3/8/2012,4221.5,-0.011,Q3
6/8/2012,4272.600098,0.012,Q3
7/8/2012,4291.600098,0.004,Q3
8/8/2012,4312.600098,0.005,Q3
9/8/2012,4308.299805,-0.001,Q3
10/8/2012,4277.299805,-0.007,Q3
13/8/2012,4283.299805,0.001,Q3
14/8/2012,4292.200195,0.002,Q3
15/8/2012,4281.200195,-0.003,Q3
16/8/2012,4330.200195,0.011,Q3
17/8/2012,4370.100098,0.009,Q3
20/8/2012,4364.299805,-0.001,Q3
21/8/2012,4383.399902,0.004,Q3
22/8/2012,4376,-0.002,Q3
23/8/2012,4383.700195,0.002,Q3
24/8/2012,4349,-0.008,Q3
27/8/2012,4343.700195,-0.001,Q3
28/8/2012,4359.399902,0.004,Q3
29/8/2012,4356.399902,-0.001,Q3
30/8/2012,4315.700195,-0.009,Q3
31/8/2012,4316.100098,0,Q3
3/9/2012,4329.700195,0.003,Q3
4/9/2012,4303.5,-0.006,Q3
5/9/2012,4278.799805,-0.006,Q3
6/9/2012,4312.899902,0.008,Q3
7/9/2012,4325.799805,0.003,Q3
10/9/2012,4333.799805,0.002,Q3
11/9/2012,4325.799805,-0.002,Q3
12/9/2012,4361.299805,0.008,Q3
13/9/2012,4339.399902,-0.005,Q3
14/9/2012,4390,0.012,Q3
17/9/2012,4402.5,0.003,Q3
18/9/2012,4394.700195,-0.002,Q3
19/9/2012,4418.399902,0.005,Q3
20/9/2012,4397.200195,-0.005,Q3
21/9/2012,4408.299805,0.003,Q3
24/9/2012,4385.5,-0.005,Q3
25/9/2012,4372.899902,-0.003,Q3
26/9/2012,4361.600098,-0.003,Q3
27/9/2012,4384.200195,0.005,Q3
28/9/2012,4387,0.001,Q3
1/10/2012,4388.600098,0,Q4
2/10/2012,4433,0.01,Q4
3/10/2012,4438.600098,0.001,Q4
4/10/2012,4452.399902,0.003,Q4
5/10/2012,4494.399902,0.009,Q4
8/10/2012,4481.899902,-0.003,Q4
9/10/2012,4505.299805,0.005,Q4
10/10/2012,4490.700195,-0.003,Q4
11/10/2012,4483.5,-0.002,Q4
12/10/2012,4486.600098,0.001,Q4
15/10/2012,4483.399902,-0.001,Q4
16/10/2012,4491.5,0.002,Q4
17/10/2012,4528.200195,0.008,Q4
18/10/2012,4559.399902,0.007,Q4
19/10/2012,4571.100098,0.003,Q4
22/10/2012,4541,-0.007,Q4
23/10/2012,4543.100098,0,Q4
24/10/2012,4505.799805,-0.008,Q4
25/10/2012,4510.5,0.001,Q4
26/10/2012,4472.399902,-0.008,Q4
29/10/2012,4476.899902,0.001,Q4
30/10/2012,4485.700195,0.002,Q4
31/10/2012,4517,0.007,Q4
1/11/2012,4457.600098,-0.013,Q4
2/11/2012,4460.100098,0.001,Q4
5/11/2012,4474.100098,0.003,Q4
6/11/2012,4484.799805,0.002,Q4
7/11/2012,4516.5,0.007,Q4
8/11/2012,4483.799805,-0.007,Q4
9/11/2012,4462,-0.005,Q4
12/11/2012,4448,-0.003,Q4
13/11/2012,4379.799805,-0.015,Q4
14/11/2012,4388.399902,0.002,Q4
15/11/2012,4349.299805,-0.009,Q4
16/11/2012,4336.799805,-0.003,Q4
19/11/2012,4361.399902,0.006,Q4
20/11/2012,4385.700195,0.006,Q4
21/11/2012,4369.5,-0.004,Q4
22/11/2012,4413.100098,0.01,Q4
23/11/2012,4413,0,Q4
26/11/2012,4424.200195,0.003,Q4
27/11/2012,4456.799805,0.007,Q4
28/11/2012,4447.299805,-0.002,Q4
29/11/2012,4477.700195,0.007,Q4
30/11/2012,4506,0.006,Q4
3/12/2012,4531.5,0.006,Q4
4/12/2012,4503.600098,-0.006,Q4
5/12/2012,4520.399902,0.004,Q4
6/12/2012,4509.299805,-0.002,Q4
7/12/2012,4551.799805,0.009,Q4
10/12/2012,4557.899902,0.001,Q4
11/12/2012,4576,0.004,Q4
12/12/2012,4583.799805,0.002,Q4
13/12/2012,4582.799805,0,Q4
14/12/2012,4583.100098,0,Q4
17/12/2012,4573.399902,-0.002,Q4
18/12/2012,4595.200195,0.005,Q4
19/12/2012,4617.799805,0.005,Q4
20/12/2012,4634.100098,0.004,Q4
21/12/2012,4623.600098,-0.002,Q4
24/12/2012,4635.200195,0.003,Q4
27/12/2012,4648,0.003,Q4
28/12/2012,4671.299805,0.005,Q4
31/12/2012,4649,-0.005,Q4
2/1/2013,4705.899902,0.012,Q1
3/1/2013,4740.700195,0.007,Q1
4/1/2013,4723.799805,-0.004,Q1
7/1/2013,4717.299805,-0.001,Q1
8/1/2013,4690.299805,-0.006,Q1
9/1/2013,4708.100098,0.004,Q1
10/1/2013,4723,0.003,Q1
11/1/2013,4709.5,-0.003,Q1
14/1/2013,4719.700195,0.002,Q1
15/1/2013,4716.600098,-0.001,Q1
16/1/2013,4738.399902,0.005,Q1
17/1/2013,4756.600098,0.004,Q1
18/1/2013,4771.200195,0.003,Q1
21/1/2013,4777.5,0.001,Q1
22/1/2013,4779.100098,0,Q1
23/1/2013,4787.799805,0.002,Q1
24/1/2013,4810.200195,0.005,Q1
25/1/2013,4835.200195,0.005,Q1
29/1/2013,4889,0.011,Q1
30/1/2013,4896.700195,0.002,Q1
31/1/2013,4878.799805,-0.004,Q1
1/2/2013,4921.100098,0.009,Q1
4/2/2013,4907.5,-0.003,Q1
5/2/2013,4882.700195,-0.005,Q1
6/2/2013,4921,0.008,Q1
7/2/2013,4935.700195,0.003,Q1
8/2/2013,4971.299805,0.007,Q1
11/2/2013,4959.5,-0.002,Q1
12/2/2013,4959,0,Q1
13/2/2013,5003.700195,0.009,Q1
14/2/2013,5036.899902,0.007,Q1
15/2/2013,5033.899902,-0.001,Q1
18/2/2013,5063.399902,0.006,Q1
19/2/2013,5081.899902,0.004,Q1
20/2/2013,5098.700195,0.003,Q1
21/2/2013,4980.100098,-0.023,Q1
22/2/2013,5018.100098,0.008,Q1
25/2/2013,5055.799805,0.008,Q1
26/2/2013,5003.600098,-0.01,Q1
27/2/2013,5036.600098,0.007,Q1
28/2/2013,5104.100098,0.013,Q1
1/3/2013,5086.100098,-0.004,Q1
4/3/2013,5010.5,-0.015,Q1
5/3/2013,5075.399902,0.013,Q1
6/3/2013,5116.799805,0.008,Q1
7/3/2013,5109.200195,-0.001,Q1
8/3/2013,5123.399902,0.003,Q1
11/3/2013,5146.899902,0.005,Q1
12/3/2013,5117.899902,-0.006,Q1
13/3/2013,5092.399902,-0.005,Q1
14/3/2013,5032.200195,-0.012,Q1
15/3/2013,5120.200195,0.017,Q1
18/3/2013,5015.399902,-0.02,Q1
19/3/2013,4987.399902,-0.006,Q1
20/3/2013,4967.399902,-0.004,Q1
21/3/2013,4959.399902,-0.002,Q1
22/3/2013,4967.299805,0.002,Q1
25/3/2013,4990.200195,0.005,Q1
26/3/2013,4950.200195,-0.008,Q1
27/3/2013,4995,0.009,Q1
28/3/2013,4966.5,-0.006,Q1
2/4/2013,4985.5,0.004,Q2
3/4/2013,4957.700195,-0.006,Q2
4/4/2013,4913.5,-0.009,Q2
5/4/2013,4891.399902,-0.004,Q2
8/4/2013,4905.5,0.003,Q2
9/4/2013,4976.799805,0.015,Q2
10/4/2013,4968,-0.002,Q2
11/4/2013,5007.100098,0.008,Q2
12/4/2013,5013.5,0.001,Q2
15/4/2013,4967.899902,-0.009,Q2
16/4/2013,4950.799805,-0.003,Q2
17/4/2013,5004.600098,0.011,Q2
18/4/2013,4924.399902,-0.016,Q2
19/4/2013,4931.899902,0.002,Q2
22/4/2013,4966.600098,0.007,Q2
23/4/2013,5016.200195,0.01,Q2
24/4/2013,5102.399902,0.017,Q2
26/4/2013,5097.5,-0.001,Q2
29/4/2013,5125.799805,0.006,Q2
30/4/2013,5191.200195,0.013,Q2
1/5/2013,5166.200195,-0.005,Q2
2/5/2013,5130,-0.007,Q2
3/5/2013,5129.5,0,Q2
6/5/2013,5156.200195,0.005,Q2
7/5/2013,5143.700195,-0.002,Q2
8/5/2013,5199.799805,0.011,Q2
9/5/2013,5198.399902,0,Q2
10/5/2013,5206.100098,0.001,Q2
13/5/2013,5210.299805,0.001,Q2
14/5/2013,5221,0.002,Q2
15/5/2013,5191.700195,-0.006,Q2
16/5/2013,5165.700195,-0.005,Q2
17/5/2013,5180.799805,0.003,Q2
20/5/2013,5209,0.005,Q2
21/5/2013,5180.100098,-0.006,Q2
22/5/2013,5165.399902,-0.003,Q2
23/5/2013,5062.399902,-0.02,Q2
24/5/2013,4983.5,-0.016,Q2
27/5/2013,4959.899902,-0.005,Q2
28/5/2013,4970.700195,0.002,Q2
29/5/2013,4974.700195,0.001,Q2
30/5/2013,4930.700195,-0.009,Q2
31/5/2013,4926.600098,-0.001,Q2
3/6/2013,4888.299805,-0.008,Q2
4/6/2013,4900.799805,0.003,Q2
5/6/2013,4835.200195,-0.013,Q2
6/6/2013,4781.200195,-0.011,Q2
7/6/2013,4737.700195,-0.009,Q2
11/6/2013,4757.100098,0.004,Q2
12/6/2013,4724.5,-0.007,Q2
13/6/2013,4695.799805,-0.006,Q2
14/6/2013,4791.799805,0.02,Q2
17/6/2013,4825.899902,0.007,Q2
18/6/2013,4814.399902,-0.002,Q2
19/6/2013,4861.399902,0.01,Q2
20/6/2013,4758.399902,-0.021,Q2
21/6/2013,4738.799805,-0.004,Q2
24/6/2013,4669.100098,-0.015,Q2
25/6/2013,4656,-0.003,Q2
26/6/2013,4731.700195,0.016,Q2
27/6/2013,4811.299805,0.017,Q2
28/6/2013,4802.600098,-0.002,Q2
1/7/2013,4710.299805,-0.019,Q3
2/7/2013,4834,0.026,Q3
3/7/2013,4744.100098,-0.019,Q3
4/7/2013,4794.700195,0.011,Q3
5/7/2013,4841.700195,0.01,Q3
8/7/2013,4809.5,-0.007,Q3
9/7/2013,4881.700195,0.015,Q3
10/7/2013,4901.399902,0.004,Q3
11/7/2013,4965.700195,0.013,Q3
12/7/2013,4973.899902,0.002,Q3
15/7/2013,4981.100098,0.001,Q3
16/7/2013,4986,0.001,Q3
17/7/2013,4981.700195,-0.001,Q3
18/7/2013,4993.399902,0.002,Q3
19/7/2013,4972.100098,-0.004,Q3
22/7/2013,5001.899902,0.006,Q3
23/7/2013,5017.100098,0.003,Q3
24/7/2013,5035.100098,0.004,Q3
25/7/2013,5035.600098,0,Q3
26/7/2013,5042,0.001,Q3
29/7/2013,5046.299805,0.001,Q3
30/7/2013,5047.200195,0,Q3
31/7/2013,5052,0.001,Q3
1/8/2013,5061.5,0.002,Q3
2/8/2013,5116.799805,0.011,Q3
5/8/2013,5111.299805,-0.001,Q3
6/8/2013,5105.600098,-0.001,Q3
7/8/2013,5011.299805,-0.018,Q3
8/8/2013,5064.799805,0.011,Q3
9/8/2013,5055.200195,-0.002,Q3
12/8/2013,5108.700195,0.011,Q3
13/8/2013,5157.700195,0.01,Q3
14/8/2013,5157.399902,0,Q3
15/8/2013,5152.399902,-0.001,Q3
16/8/2013,5113.899902,-0.007,Q3
19/8/2013,5112.5,0,Q3
20/8/2013,5078.200195,-0.007,Q3
21/8/2013,5100,0.004,Q3
22/8/2013,5075.700195,-0.005,Q3
23/8/2013,5123.399902,0.009,Q3
26/8/2013,5135.399902,0.002,Q3
27/8/2013,5141.200195,0.001,Q3
28/8/2013,5087.200195,-0.011,Q3
29/8/2013,5092.399902,0.001,Q3
30/8/2013,5135,0.008,Q3
2/9/2013,5188.299805,0.01,Q3
3/9/2013,5196.600098,0.002,Q3
4/9/2013,5161.600098,-0.007,Q3
5/9/2013,5142.5,-0.004,Q3
6/9/2013,5145,0,Q3
9/9/2013,5181.5,0.007,Q3
10/9/2013,5201.200195,0.004,Q3
11/9/2013,5234.399902,0.006,Q3
12/9/2013,5242.5,0.002,Q3
13/9/2013,5219.600098,-0.004,Q3
16/9/2013,5248,0.005,Q3
17/9/2013,5251.200195,0.001,Q3
18/9/2013,5238.100098,-0.002,Q3
19/9/2013,5295.600098,0.011,Q3
20/9/2013,5276.700195,-0.004,Q3
23/9/2013,5252.5,-0.005,Q3
24/9/2013,5234.200195,-0.003,Q3
25/9/2013,5275.899902,0.008,Q3
26/9/2013,5294.5,0.004,Q3
27/9/2013,5307.100098,0.002,Q3
30/9/2013,5218.899902,-0.017,Q3
1/10/2013,5206.799805,-0.002,Q4
2/10/2013,5215.600098,0.002,Q4
3/10/2013,5234.899902,0.004,Q4
4/10/2013,5208,-0.005,Q4
7/10/2013,5161.100098,-0.009,Q4
8/10/2013,5149.399902,-0.002,Q4
9/10/2013,5153,0.001,Q4
10/10/2013,5147.100098,-0.001,Q4
11/10/2013,5230.899902,0.016,Q4
14/10/2013,5207.899902,-0.004,Q4
15/10/2013,5259.100098,0.01,Q4
16/10/2013,5262.899902,0.001,Q4
17/10/2013,5283.100098,0.004,Q4
18/10/2013,5321.5,0.007,Q4
21/10/2013,5351.799805,0.006,Q4
22/10/2013,5373.100098,0.004,Q4
23/10/2013,5356.100098,-0.003,Q4
24/10/2013,5372.899902,0.003,Q4
25/10/2013,5386.299805,0.002,Q4
28/10/2013,5441.399902,0.01,Q4
29/10/2013,5415.5,-0.005,Q4
30/10/2013,5430.899902,0.003,Q4
31/10/2013,5425.5,-0.001,Q4
1/11/2013,5411.100098,-0.003,Q4
4/11/2013,5390.5,-0.004,Q4
5/11/2013,5432,0.008,Q4
6/11/2013,5433.799805,0,Q4
7/11/2013,5422,-0.002,Q4
8/11/2013,5400.700195,-0.004,Q4
11/11/2013,5387.100098,-0.003,Q4
12/11/2013,5393.100098,0.001,Q4
13/11/2013,5319.200195,-0.014,Q4
14/11/2013,5355.399902,0.007,Q4
15/11/2013,5401.700195,0.009,Q4
18/11/2013,5384.700195,-0.003,Q4
19/11/2013,5352.899902,-0.006,Q4
20/11/2013,5307.700195,-0.008,Q4
21/11/2013,5288.299805,-0.004,Q4
22/11/2013,5335.899902,0.009,Q4
25/11/2013,5352.799805,0.003,Q4
26/11/2013,5357,0.001,Q4
27/11/2013,5332.899902,-0.004,Q4
28/11/2013,5334.299805,0,Q4
29/11/2013,5320.100098,-0.003,Q4
2/12/2013,5279.5,-0.008,Q4
3/12/2013,5256.100098,-0.004,Q4
4/12/2013,5273.799805,0.003,Q4
5/12/2013,5198,-0.014,Q4
6/12/2013,5186,-0.002,Q4
9/12/2013,5144.399902,-0.008,Q4
10/12/2013,5143.600098,0,Q4
11/12/2013,5104.299805,-0.008,Q4
12/12/2013,5062.5,-0.008,Q4
13/12/2013,5098.399902,0.007,Q4
16/12/2013,5089.600098,-0.002,Q4
17/12/2013,5103.200195,0.003,Q4
18/12/2013,5096.100098,-0.001,Q4
19/12/2013,5202.200195,0.021,Q4
20/12/2013,5265.200195,0.012,Q4
23/12/2013,5291.899902,0.005,Q4
24/12/2013,5327.200195,0.007,Q4
27/12/2013,5324.100098,-0.001,Q4
30/12/2013,5356.799805,0.006,Q4
31/12/2013,5352.200195,-0.001,Q4
2/1/2014,5367.899902,0.003,Q1
3/1/2014,5350.100098,-0.003,Q1
6/1/2014,5324.899902,-0.005,Q1
7/1/2014,5317,-0.001,Q1
8/1/2014,5316,0,Q1
9/1/2014,5324.399902,0.002,Q1
10/1/2014,5312.399902,-0.002,Q1
13/1/2014,5292.100098,-0.004,Q1
14/1/2014,5212,-0.015,Q1
15/1/2014,5245.399902,0.006,Q1
16/1/2014,5309.100098,0.012,Q1
17/1/2014,5305.899902,-0.001,Q1
20/1/2014,5295,-0.002,Q1
21/1/2014,5331.5,0.007,Q1
22/1/2014,5319.799805,-0.002,Q1
23/1/2014,5263,-0.011,Q1
24/1/2014,5240.899902,-0.004,Q1
28/1/2014,5175.100098,-0.013,Q1
29/1/2014,5229,0.01,Q1
30/1/2014,5188.100098,-0.008,Q1
31/1/2014,5190,0,Q1
3/2/2014,5187.899902,0,Q1
4/2/2014,5097.100098,-0.018,Q1
5/2/2014,5070.299805,-0.005,Q1
6/2/2014,5131.399902,0.012,Q1
7/2/2014,5166.5,0.007,Q1
10/2/2014,5222.100098,0.011,Q1
11/2/2014,5254.5,0.006,Q1
12/2/2014,5310.100098,0.011,Q1
13/2/2014,5308.100098,0,Q1
14/2/2014,5356.299805,0.009,Q1
17/2/2014,5382.899902,0.005,Q1
18/2/2014,5392.799805,0.002,Q1
19/2/2014,5408.200195,0.003,Q1
20/2/2014,5412.299805,0.001,Q1
21/2/2014,5438.700195,0.005,Q1
24/2/2014,5440.200195,0,Q1
25/2/2014,5433.799805,-0.001,Q1
26/2/2014,5437,0.001,Q1
27/2/2014,5411.399902,-0.005,Q1
28/2/2014,5404.799805,-0.001,Q1
3/3/2014,5384.299805,-0.004,Q1
4/3/2014,5400.200195,0.003,Q1
5/3/2014,5446.200195,0.009,Q1
6/3/2014,5445.899902,0,Q1
7/3/2014,5462.299805,0.003,Q1
10/3/2014,5411.5,-0.009,Q1
11/3/2014,5413.799805,0,Q1
12/3/2014,5384.200195,-0.005,Q1
13/3/2014,5412.600098,0.005,Q1
14/3/2014,5329.399902,-0.015,Q1
17/3/2014,5317.600098,-0.002,Q1
18/3/2014,5344.600098,0.005,Q1
19/3/2014,5355.600098,0.002,Q1
20/3/2014,5294,-0.012,Q1
21/3/2014,5338.100098,0.008,Q1
24/3/2014,5346.899902,0.002,Q1
25/3/2014,5336.600098,-0.002,Q1
26/3/2014,5376.799805,0.008,Q1
27/3/2014,5350.100098,-0.005,Q1
28/3/2014,5366.899902,0.003,Q1
31/3/2014,5394.799805,0.005,Q1
1/4/2014,5389.200195,-0.001,Q2
2/4/2014,5403.299805,0.003,Q2
3/4/2014,5409.899902,0.001,Q2
4/4/2014,5422.799805,0.002,Q2
7/4/2014,5413.700195,-0.002,Q2
8/4/2014,5410.600098,-0.001,Q2
9/4/2014,5463.799805,0.01,Q2
10/4/2014,5480.799805,0.003,Q2
11/4/2014,5428.600098,-0.01,Q2
14/4/2014,5358.899902,-0.013,Q2
15/4/2014,5388.200195,0.005,Q2
16/4/2014,5420.299805,0.006,Q2
17/4/2014,5454.200195,0.006,Q2
22/4/2014,5479.299805,0.005,Q2
23/4/2014,5517.799805,0.007,Q2
24/4/2014,5531,0.002,Q2
28/4/2014,5536.100098,0.001,Q2
29/4/2014,5486.600098,-0.009,Q2
30/4/2014,5489.100098,0,Q2
1/5/2014,5448.799805,-0.007,Q2
2/5/2014,5458.100098,0.002,Q2
5/5/2014,5462.200195,0.001,Q2
6/5/2014,5481.399902,0.004,Q2
7/5/2014,5435.799805,-0.008,Q2
8/5/2014,5476.799805,0.008,Q2
9/5/2014,5460.799805,-0.003,Q2
12/5/2014,5448.399902,-0.002,Q2
13/5/2014,5498.200195,0.009,Q2
14/5/2014,5496.5,0,Q2
15/5/2014,5510.799805,0.003,Q2
16/5/2014,5479,-0.006,Q2
19/5/2014,5409,-0.013,Q2
20/5/2014,5420.399902,0.002,Q2
21/5/2014,5424.600098,0.001,Q2
22/5/2014,5479.899902,0.01,Q2
23/5/2014,5492.799805,0.002,Q2
26/5/2014,5512.799805,0.004,Q2
27/5/2014,5511.700195,0,Q2
28/5/2014,5527.200195,0.003,Q2
29/5/2014,5519.5,-0.001,Q2
30/5/2014,5492.5,-0.005,Q2
2/6/2014,5518.5,0.005,Q2
3/6/2014,5479.700195,-0.007,Q2
4/6/2014,5444.799805,-0.006,Q2
5/6/2014,5436.899902,-0.001,Q2
6/6/2014,5464,0.005,Q2
10/6/2014,5469.700195,0.001,Q2
11/6/2014,5454,-0.003,Q2
12/6/2014,5428.799805,-0.005,Q2
13/6/2014,5405.100098,-0.004,Q2
16/6/2014,5412.299805,0.001,Q2
17/6/2014,5400.700195,-0.002,Q2
18/6/2014,5382.700195,-0.003,Q2
19/6/2014,5468.200195,0.016,Q2
20/6/2014,5419.5,-0.009,Q2
23/6/2014,5453.299805,0.006,Q2
24/6/2014,5432.799805,-0.004,Q2
25/6/2014,5402,-0.006,Q2
26/6/2014,5464.299805,0.012,Q2
27/6/2014,5445.100098,-0.004,Q2
30/6/2014,5395.700195,-0.009,Q2
1/7/2014,5375.899902,-0.004,Q3
2/7/2014,5455.399902,0.015,Q3
3/7/2014,5491.200195,0.007,Q3
4/7/2014,5525,0.006,Q3
7/7/2014,5518.899902,-0.001,Q3
8/7/2014,5510.899902,-0.001,Q3
9/7/2014,5452.5,-0.011,Q3
10/7/2014,5464.399902,0.002,Q3
11/7/2014,5486.799805,0.004,Q3
14/7/2014,5511.399902,0.004,Q3
15/7/2014,5511.299805,0,Q3
16/7/2014,5518.899902,0.001,Q3
17/7/2014,5522.399902,0.001,Q3
18/7/2014,5531.700195,0.002,Q3
21/7/2014,5539.899902,0.001,Q3
22/7/2014,5543.299805,0.001,Q3
23/7/2014,5576.700195,0.006,Q3
24/7/2014,5587.799805,0.002,Q3
25/7/2014,5583.5,-0.001,Q3
